id_country;name;geo_point
34a2c43e-d2b0-47ba-824e-634e42671eab;Corporacion Universitaria Minuto de Dios;
94c8ee1b-11a9-4931-b752-917eb2457093;Laurentian University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Torbat Heydarieh University of Medical Sciences;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Chongqing University of Science and Technology;
81529f65-b453-49ea-82f4-8e591ab409dd;Ecole Nationale Superieure d'Arts et Metiers de Meknes;
0511290f-ba82-4863-84fa-0efdde29f095;Namik Kemal University;
69da478f-93cd-4f61-8d68-8421f47bf947;Asian Institute of Technology;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;University of Hormozgan;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Colgate University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Jain University;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Institut d'Economie Scientifique et de Gestion;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;Bayero University, Kano;
dca3f3d8-cb12-44f7-96df-59467fd30526;Central University of Tamil Nadu;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Dow University of Health Sciences;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Wuhan Donghu University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Xian Polytechnic University;
3981e2dc-10a5-4203-9149-1f8116b6ac1e;Islamic University of Gaza;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;Shahjalal University of Science and Technology;
e0e35f5e-1275-4de6-a682-12ecacf86c35;Ibb University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Long Island University;
0c5c8453-3ea3-4966-8bbf-4b7c53ad6df9;Universidad de Investigacion de Tecnologia Experimental Yachay;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Arab Academy for Science, Technology and Maritime Transport;
dca3f3d8-cb12-44f7-96df-59467fd30526;Gujarat Technological University;
81529f65-b453-49ea-82f4-8e591ab409dd;Universite Abdelmalek Essaadi;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Rennes School of Business;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;Ebonyi State University;
cc03449d-6ee4-461b-aea2-7dd42bc1bf96;Saken Seifullin Kazakh Agrotechnical University;
7ee7c13a-7183-4885-8136-5c4ef46bbe1c;Vinh University;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;Kazimierz Pulaski University of Technology and Humanities in Radom;
d6a36728-9b0b-4051-8d73-e115f5690320;Open University of Cyprus;
9458b70b-eeb6-4a5d-9a3f-a788c6244b7f;University of Dodoma;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Idaho State University;
ea9d6071-c506-4e06-bd42-4380ec4a8cd3;Metropolitan University College;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Yulin Normal University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Elon University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;California State University, Sacramento;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Sam Houston State University;
cc03449d-6ee4-461b-aea2-7dd42bc1bf96;L. N. Gumilov Eurasian National University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Southwest Forestry University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Hunan City University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Irkutsk State Technical University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Guangxi University of Chinese Medicine;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;University of Jos;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Tarleton State University;
6b0f75f4-0c65-4cbd-82e1-de8ef7f38d2e;Universidad Peruana de Ciencias Aplicadas;
3b296120-990c-4c0e-89bf-f86be60f2739;Titu Maiorescu University;
0511290f-ba82-4863-84fa-0efdde29f095;Agri Ibrahim Cecen University;
c906ceae-8280-4333-a10c-8da90a25caa5;Heriot-Watt University Malaysia;
d55b2f15-7df4-4258-8559-2d3b6d1470ed;University of Western Macedonia;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;High Point University;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Otto-Friedrich-Universitat Bamberg;
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;Chaoyang University of Technology;
0511290f-ba82-4863-84fa-0efdde29f095;Cankiri Karatekin University;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite du Havre;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Norfolk State University;
81529f65-b453-49ea-82f4-8e591ab409dd;Universite Ibn Tofail;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Civil Aviation University of China;
69da478f-93cd-4f61-8d68-8421f47bf947;Ubon Ratchathani University;
7ee7c13a-7183-4885-8136-5c4ef46bbe1c;Hue University;
5e912b48-befc-4dc6-b20c-8ab9062b9932;University of the Philippines Manila;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;Jagannath University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Iwate Prefectural University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Moscow State Technological University Stankin;
dca3f3d8-cb12-44f7-96df-59467fd30526;Malaviya National Institute of Technology;
748a340d-a9fe-47ba-a18c-5401733090bb;University of Ruhuna;
dca3f3d8-cb12-44f7-96df-59467fd30526;Indian Institute of Technology, Ropar;
dca3f3d8-cb12-44f7-96df-59467fd30526;Charotar University of Science and Technology;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;Ivan Franko National University of Lviv;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Eastern Michigan University;
ba98088f-b4cd-4d3a-8a73-b3010e754356;University of the West Indies, Cave Hill Campus;
69da478f-93cd-4f61-8d68-8421f47bf947;Maejo University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Reshetnev Siberian State University of Science and Technology;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;National Technical University - Kharkiv Polytechnic Institute;
dca3f3d8-cb12-44f7-96df-59467fd30526;Maharishi Markandeshwar University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade do Vale do Itajai;
6b0f75f4-0c65-4cbd-82e1-de8ef7f38d2e;Universidad Cesar Vallejo;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Rhodes College;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Universitas Atma Jaya Yogyakarta;
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;National University of Tainan;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Yangtze Normal University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Hunan University of Arts and Science;
dca3f3d8-cb12-44f7-96df-59467fd30526;Presidency University, Kolkata;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Hakim Sabzevari University;
00c04788-a568-4961-b3a9-a8ee00777af9;Centro Federal de Educacao Tecnologica Celso Suckow da Fonseca;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Embry-Riddle Aeronautical University;
98c7836b-3600-448f-a764-ddfec0a09e46;Universite de Lome;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;Ternopil Ivan Puluj National Technical University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Kazan National Research Technological University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;California State University, San Bernardino;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Moscow State Pedagogical University;
0511290f-ba82-4863-84fa-0efdde29f095;Karabuk University;
47aa6621-d0f0-4b86-8bf9-daac33e367c4;HU University of Applied Sciences Utrecht;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Claremont McKenna College;
81529f65-b453-49ea-82f4-8e591ab409dd;Faculte des Sciences d’El Jadida;
dca3f3d8-cb12-44f7-96df-59467fd30526;Sathyabama Institute of Science and Technology;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Saratov State University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Southern University, Baton Rouge;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;National University Kiev-Mohyla Academy;
dca3f3d8-cb12-44f7-96df-59467fd30526;Gandhigram Rural Institute;
94c8ee1b-11a9-4931-b752-917eb2457093;Saint Mary's University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Bard College;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite Paris Nanterre;
5e912b48-befc-4dc6-b20c-8ab9062b9932;University of San Carlos;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Henan University of Animal Husbandry and Economy;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Fairfield University;
34a2c43e-d2b0-47ba-824e-634e42671eab;Instituto Tecnologico Metropolitano;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Liberty University;
34a2c43e-d2b0-47ba-824e-634e42671eab;Universidad Tecnologica de Bolivar;
733250ae-61c6-47b1-b43f-8961ae5ec7aa;Al-Nahrain University;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad de las Americas Puebla;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Jiujiang University;
0c5c8453-3ea3-4966-8bbf-4b7c53ad6df9;Universidad Catolica de Cuenca;
dca3f3d8-cb12-44f7-96df-59467fd30526;Babasaheb Bhimrao Ambedkar University;
ef77533c-16b5-4d05-8669-aaad4a1d3b80;University Mutah;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Regional Integrada do Alto Uruguai e das Missoes;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Siberian State Medical University;
81529f65-b453-49ea-82f4-8e591ab409dd;Universite Chouaib Doukkali;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;The University of Asia Pacific;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Arak University;
a98623dd-ccd0-4296-a4ca-8a8b05925d51;Tashkent University of Information Technologies;
f6dc9281-2ae6-438f-b57d-7003ecfa5d59;VID Specialized University;
733250ae-61c6-47b1-b43f-8961ae5ec7aa;University of Al-Qadisiyah;
dca3f3d8-cb12-44f7-96df-59467fd30526;North-Eastern Hill University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of North Florida;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Kitami Institute of Technology;
0511290f-ba82-4863-84fa-0efdde29f095;Abant Izzet Baysal University;
0511290f-ba82-4863-84fa-0efdde29f095;Hitit University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Ibaraki University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Seikei University;
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;National Pingtung University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Taishan University;
2a4d0564-aa82-4f39-bd5f-921532f096bf;Universite Oran 1 Ahmed Ben Bella;
0511290f-ba82-4863-84fa-0efdde29f095;Aksaray University;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;Bogomolets National Medical University;
0511290f-ba82-4863-84fa-0efdde29f095;Igdir University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Tyumen State University;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;Ekiti State University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;The Russian Presidential Academy of National Economy and Public Administration;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;KEDGE Business School;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;Federal University of Technology, Minna;
0511290f-ba82-4863-84fa-0efdde29f095;Usak University;
2a4d0564-aa82-4f39-bd5f-921532f096bf;Universite des Sciences et de la Technologie Houari Boumediene;
dca3f3d8-cb12-44f7-96df-59467fd30526;Integral University;
50e857c3-828c-4bb0-8add-3ed4746d7794;Shaqra University;
0511290f-ba82-4863-84fa-0efdde29f095;Mustafa Kemal University;
34a2c43e-d2b0-47ba-824e-634e42671eab;Fundacion Universitaria de Ciencias de la Salud;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Gomal University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Zhoukou Normal University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Toyo University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Periyar University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Rostov State University of Economics;
00c04788-a568-4961-b3a9-a8ee00777af9;Pontificia Universidade Catolica de Goias;
733250ae-61c6-47b1-b43f-8961ae5ec7aa;Northern Technical University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Zhengzhou Normal University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Inner Mongolia University of Technology;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Kanazawa Institute of Technology;
1d8209a5-f53d-4a86-a671-c11b2dcb6f3b;South West University Neofit Rilski;
b9d611e2-2e6b-4925-8b0a-91d8f3731e0e;University of Zululand;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Voronezh State Technical University;
ef77533c-16b5-4d05-8669-aaad4a1d3b80;Tafila Technical University;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Tongmyong University;
81529f65-b453-49ea-82f4-8e591ab409dd;Mohammed VI Polytechnic University;
af93fd4f-2b22-41dd-abb8-459b420ce8d6;Instituto Tecnologico de Costa Rica;
dca3f3d8-cb12-44f7-96df-59467fd30526;Central University of Gujarat;
0c5c8453-3ea3-4966-8bbf-4b7c53ad6df9;Escuela Superior Politecnica de Chimborazo;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Shenyang Jianzhu University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Loyola Marymount University;
81529f65-b453-49ea-82f4-8e591ab409dd;Faculte des Sciences Ben M'Sick;
941ba4f5-9026-4802-8bc2-e9732930e533;Instituto Politecnico de Castelo Branco;
81529f65-b453-49ea-82f4-8e591ab409dd;Universite Mohammed VI des Sciences de la Sante;
34a2c43e-d2b0-47ba-824e-634e42671eab;Universidad Santiago de Cali;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Cidade de Sao Paulo;
dca3f3d8-cb12-44f7-96df-59467fd30526;Motilal Nehru National Institute of Technology;
cc03449d-6ee4-461b-aea2-7dd42bc1bf96;Kazakh National Agrarian University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Central Washington University;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Hochschule Karlsruhe - Technik und Wirtschaft;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;V.N. Karazin Kharkiv National University;
577567b8-2bd7-4944-a43d-f714c3b6e735;Instituto Tecnologico de Sonora;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Missouri State University;
0511290f-ba82-4863-84fa-0efdde29f095;Bayburt University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Catolica de Pelotas;
50e857c3-828c-4bb0-8add-3ed4746d7794;Taif University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Hebei Normal University of Science and Technology;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;Lagos State University, Ojo;
733250ae-61c6-47b1-b43f-8961ae5ec7aa;University of Anbar;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Vassar College;
50e857c3-828c-4bb0-8add-3ed4746d7794;Aljouf University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;California State University, Dominguez Hills;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Novosibirsk State Medical University;
81529f65-b453-49ea-82f4-8e591ab409dd;Ecole Nationale des Sciences Appliquees de Kenitra;
cc03449d-6ee4-461b-aea2-7dd42bc1bf96;Satbayev University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Volgograd State Medical University;
199e1f59-ff4a-4a3a-8a3f-63352ed04e24;Fiji National University;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Zewail City of Science and Technology;
dca3f3d8-cb12-44f7-96df-59467fd30526;Krishna Institute of Medical Sciences University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;AT Still University;
34a2c43e-d2b0-47ba-824e-634e42671eab;Universidad de Sucre;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Hansung University;
ef77533c-16b5-4d05-8669-aaad4a1d3b80;Zarqa University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Andhra University;
dca3f3d8-cb12-44f7-96df-59467fd30526;University of Lucknow;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Henan University of Urban Construction;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Islamic Azad University, Qaemshahr;
0511290f-ba82-4863-84fa-0efdde29f095;Atilim University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Wisconsin - LaCrosse;
8d56af48-ab1b-4e00-99fd-498eeda59027;Universite de La Manouba;
9b2243bb-be73-49a1-b625-d1364ec28a4f;University of Economics in Bratislava;
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;National Kaohsiung Normal University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Lafayette College;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Moscow State Institute of International Relations;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Atma Jaya Catholic University of Indonesia;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Port Said University;
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;National University of Kaohsiung;
c906ceae-8280-4333-a10c-8da90a25caa5;Lincoln University College, Kuala Lumpur;
ef77533c-16b5-4d05-8669-aaad4a1d3b80;Al-Hussein Bin Talal University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Yulin University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Indian Institute of Engineering Science and Technology, Shibpur;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Salisbury University;
50e857c3-828c-4bb0-8add-3ed4746d7794;Imam Muhammad ibn Saud Islamic University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Allameh Tabatabai University;
dca3f3d8-cb12-44f7-96df-59467fd30526;University of Mumbai;
0511290f-ba82-4863-84fa-0efdde29f095;Ahi Evran University;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;October 6 University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Jiwaji University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Islamic Azad University, Karaj;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;Chittagong University of Engineering and Technology;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Jiaying University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Zhongyuan University of Technology;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Christopher Newport University;
0c5c8453-3ea3-4966-8bbf-4b7c53ad6df9;Universidad Tecnica Particular de Loja;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Coastal Carolina University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Liaoning Shihua University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Saint Petersburg State Pediatric Medical University;
00c04788-a568-4961-b3a9-a8ee00777af9;Instituto Federal de Educacao, Ciencia e Tecnologia de Sao Paulo;
d93ffa67-0df7-4cd0-b40f-889ae131e5c4;Botswana International University of Science and Technology;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Kazan State Medical University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Irkutsk State Medical University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Islamic Azad University, Isfahan Khorasgan Branch;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Forman Christian College University;
81529f65-b453-49ea-82f4-8e591ab409dd;Universite Ibn Zohr;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Islamic Azad University, Arak Branch;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Northern Iowa;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Yanan University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Tokyo City University;
0c5c8453-3ea3-4966-8bbf-4b7c53ad6df9;Universidad Tecnica de Ambato;
e155d371-3df0-4c48-8892-f326193eeeef;Universidad de Las Americas, Chile;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Providence College;
748a340d-a9fe-47ba-a18c-5401733090bb;University of Moratuwa;
2a4d0564-aa82-4f39-bd5f-921532f096bf;Universite Saad Dahlab de Blida 1;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Moscow Power Engineering Institute - Technical University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Tokyo Gakugei University;
94c8ee1b-11a9-4931-b752-917eb2457093;Thompson Rivers University;
b9d611e2-2e6b-4925-8b0a-91d8f3731e0e;Central University of Technology, Free State;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Beijing Union University;
ef77533c-16b5-4d05-8669-aaad4a1d3b80;Al-Ahliyya Amman University;
00c04788-a568-4961-b3a9-a8ee00777af9;Instituto Tecnologico de Aeronautica;
dca3f3d8-cb12-44f7-96df-59467fd30526;University of Burdwan;
dca3f3d8-cb12-44f7-96df-59467fd30526;Pandit Ravishankar Shukla University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Pandit Deendayal Petroleum University;
2a4d0564-aa82-4f39-bd5f-921532f096bf;Universite de Boumerdes;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;International University of Business, Agriculture and Technology;
0511290f-ba82-4863-84fa-0efdde29f095;Bingol University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Islamic Azad University, Hamedan;
dca3f3d8-cb12-44f7-96df-59467fd30526;Punjabi University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Vidyasagar University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Indian Institute of Information Technology;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Kazan National Research Technical University named after AN Tupolev;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Guangxi University of Science and Technology;
50e857c3-828c-4bb0-8add-3ed4746d7794;Islamic University of Madinah;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Hexi University;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;Delta State University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Beijing Institute of Petrochemical Technology;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Hubei University of Education;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Butler University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Texas A&M University at Galveston;
733250ae-61c6-47b1-b43f-8961ae5ec7aa;University of Zakho;
941ba4f5-9026-4802-8bc2-e9732930e533;Instituto Politecnico de Viseu;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Detroit Mercy;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Karakoram International University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade de Franca;
8ed45d0e-481d-44b0-a96c-d1cca9a2d771;Ajman University of Science and Technology;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal do Cariri;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;North Eastern Federal University;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;North South University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Xianyang Normal University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Chuzhou University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Paulista;
dca3f3d8-cb12-44f7-96df-59467fd30526;Jaypee Institute of Information Technology;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Islamic Azad University, Shahrood Branch;
dca3f3d8-cb12-44f7-96df-59467fd30526;Karunya Institute of Technology and Sciences;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Qinghai University for Nationalities;
dca3f3d8-cb12-44f7-96df-59467fd30526;Bangalore University;
d22cd62f-5aa1-4941-99d2-5a11d6738961;Eszterhazy Karoly University of Applied Sciences;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Youngstown State University;
e0e35f5e-1275-4de6-a682-12ecacf86c35;Hodeidah University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Bharath Institute of Higher Education and Research;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;University of Central Punjab;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Central University of Finance and Economics;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Denison University;
733250ae-61c6-47b1-b43f-8961ae5ec7aa;Diyala University;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;University of Economics in Katowice;
dca3f3d8-cb12-44f7-96df-59467fd30526;Acharya Nagarjuna University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;California State University, Chico;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Farhangian University;
0511290f-ba82-4863-84fa-0efdde29f095;Bozok University;
3959e4a1-1d37-4ffe-b0e3-f2a492e9187f;Daugavpils University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;King Edward Medical University;
a1f50f67-acda-4583-90c0-7e9881a087dc;University of Mauritius;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Universidad Nacional de la Patagonia San Juan Bosco;
7ee7c13a-7183-4885-8136-5c4ef46bbe1c;Ho Chi Minh City University of Technology And Education;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Harbin University of Commerce;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Islamic Azad University, Yazd;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Volgograd State Technical University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Eastern Illinois University;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Kuban State Technological University;
3b296120-990c-4c0e-89bf-f86be60f2739;Ovidius University;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;Dhaka University of Engineering and Technology;
0c5c8453-3ea3-4966-8bbf-4b7c53ad6df9;Universidad del Azuay;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;Jan Dlugosz University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Chifeng College;
0c5c8453-3ea3-4966-8bbf-4b7c53ad6df9;Universidad de las Fuerzas Armadas;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Drake University;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad de Monterrey;
8d56af48-ab1b-4e00-99fd-498eeda59027;Universite de Sousse;
50e857c3-828c-4bb0-8add-3ed4746d7794;Prince Mohammad Bin Fahd University;
0511290f-ba82-4863-84fa-0efdde29f095;Okan University;
a4babe7d-8660-49e8-805a-7916e36b4f8f;Ilia State University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Balochistan University of Information Technology and Management Sciences;
733250ae-61c6-47b1-b43f-8961ae5ec7aa;Middle Technical University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Claremont Graduate University;
94c8ee1b-11a9-4931-b752-917eb2457093;MacEwan University;
4e14aa7c-1f14-44a2-a29e-324d194efcd0;University of Economics;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Irkutsk State University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Indian Institute of Space Science and Technology;
86c0a2d3-f733-4b9f-b034-4fa0de151145;Universite de Bamenda;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad Autonoma de Aguascalientes;
50e857c3-828c-4bb0-8add-3ed4746d7794;Albaha University;
f6dc9281-2ae6-438f-b57d-7003ecfa5d59;Molde University College;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;University of Uyo;
7ee7c13a-7183-4885-8136-5c4ef46bbe1c;Posts and Telecommunications Institute of Technology;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;Federal University of Technology Owerri;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;German University in Cairo;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Nebraska, Kearney;
cc03449d-6ee4-461b-aea2-7dd42bc1bf96;Karaganda State Technical University;
ef77533c-16b5-4d05-8669-aaad4a1d3b80;University of Petra;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Nile University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Gandhi Institute of Technology and Management;
